"ID","X","Y","City","Date Collected","Nightly Price","Monthly Price","Neighborhood","Room Type","Street","Units","URL","User URL"
"air807442",-90.106128797039,29.977718622172,"New Orleans","2015-09-01T06:15:01.536Z",125,3500,"Mid City","Entire home/apt","Cleveland Ave",1,"http://airbnb.com/rooms/807442","http://airbnb.com/users/show/4248778"
"air873259",-90.139911251851,29.982043728254,"Metairie","2015-09-01T06:15:01.536Z",700,19600,"Metarie","Entire home/apt","Ridgewood Drive",1,"http://airbnb.com/rooms/873259","http://airbnb.com/users/show/4608719"
"air878236",-89.994804669965,29.909249453248,"New Orleans","2015-08-11T16:30:25.494Z",68,1700,"Algiers","Private room","Inwood Avenue",2,"http://airbnb.com/rooms/878236","http://airbnb.com/users/show/4641085"
"air1313256",-90.097404797313,29.922414444629,"New Orleans","2015-09-01T06:15:01.536Z",214,5992,"Touro","Entire home/apt","Marengo Street",1,"http://airbnb.com/rooms/1313256","http://airbnb.com/users/show/7136386"
"air2351969",-90.125858371862,29.930554654301,"New Orleans","2015-09-01T06:15:01.536Z",95,1500,"Uptown","Private room","Pitt Street",1,"http://airbnb.com/rooms/2351969","http://airbnb.com/users/show/12010926"
"air902399",-90.114366324533,29.958910930388,"New Orleans","2015-08-11T16:30:25.494Z",100,2800,"Fontainebleau","Private room","Fig Street",3,"http://airbnb.com/rooms/902399",""
"air2447566",-90.105543142479,29.969061245241,"New Orleans","2015-08-11T16:30:25.494Z",112,3136,"Mid City","Private room","Ulloa Street",3,"http://airbnb.com/rooms/2447566",""
"air331387",-90.108449336349,29.930247340697,"New Orleans","2015-08-11T16:30:25.494Z",149,4172,"Uptown","Private room","S Saratoga St",3,"http://airbnb.com/rooms/331387",""
"air2081688",-90.076722817782,29.972459683123,"New Orleans","2015-08-11T16:30:25.494Z",95,1500,"Treme","Private room","Ursulines Avenue",1,"http://airbnb.com/rooms/2081688","http://airbnb.com/users/show/4272658"
"air1116726",-90.070352687321,29.965230958157,"New Orleans","2015-08-13T19:34:50.944Z",125,3500,"Treme","Private room","Ursulines Avenue",2,"http://airbnb.com/rooms/1116726","http://airbnb.com/users/show/4847397"
"air85669",-90.052549031288,29.965048280703,"New Orleans","2015-08-19T01:15:01.287Z",219,2700,"MarignyBywater","Entire home/apt","Spain St",1,"http://airbnb.com/rooms/85669","http://airbnb.com/users/show/469590"
"air1073455",-90.045457788916,29.959127370086,"New Orleans","2015-08-19T01:15:01.287Z",145,2000,"","Entire home/apt","Royal Street",1,"http://airbnb.com/rooms/1073455","http://airbnb.com/users/show/5904943"
"air4416490",-90.070105287939,29.949741097137,"New Orleans","2015-08-11T16:30:25.494Z",79,2212,"","Entire home/apt","Carondelet Street",3,"http://airbnb.com/rooms/4416490",""
"air1614892",-90.091024670279,29.979508609945,"New Orleans","2015-08-19T01:15:01.287Z",120,3360,"City Park","Private room","Delgado Drive",1,"http://airbnb.com/rooms/1614892","http://airbnb.com/users/show/8596036"
"air2545198",-90.15186368501,30.018918465075,"Metairie","2015-08-19T01:15:01.287Z",175,1250,"Metarie","Entire home/apt","5th St Unit",1,"http://airbnb.com/rooms/2545198","http://airbnb.com/users/show/10162596"
"air826475",-90.10537482718,29.91973611011,"New Orleans","2015-08-11T16:30:25.494Z",140,1700,"","Entire home/apt","Magazine St",3,"http://airbnb.com/rooms/826475",""
"air3858267",-90.060303682501,29.957406543657,"New Orleans","2015-08-19T01:15:01.287Z",250,4000,"","Entire home/apt","Decatur Street",7,"http://airbnb.com/rooms/3858267","http://airbnb.com/users/show/19859194"
"air2473687",-90.034402148334,29.913366014026,"Terrytown","2015-08-19T01:15:01.287Z",300,8400,"","Entire home/apt","Terry Parkway",1,"http://airbnb.com/rooms/2473687","http://airbnb.com/users/show/11556953"
"air877545",-90.073415481076,29.97680115566,"New Orleans","2015-08-19T01:15:01.287Z",49,800,"Seventh Ward","Private room","Crete Street",1,"http://airbnb.com/rooms/877545","http://airbnb.com/users/show/2056800"
"air875736",-90.097333746056,29.982048310448,"New Orleans","2015-08-11T16:30:25.494Z",60,1680,"City Park","Private room","Solomon Place",2,"http://airbnb.com/rooms/875736","http://airbnb.com/users/show/4535097"
"air2036861",-90.1088267871,29.935013566584,"New Orleans","2015-08-19T01:15:01.287Z",450,12600,"Freret","Entire home/apt","Freret Street",2,"http://airbnb.com/rooms/2036861","http://airbnb.com/users/show/891126"
"air1466244",-90.107960185051,29.928975795123,"New Orleans","2015-08-19T01:15:01.287Z",100,2800,"Uptown","Private room","Robert Street",1,"http://airbnb.com/rooms/1466244","http://airbnb.com/users/show/7835894"
"air548223",-90.069722586854,29.972795713505,"New Orleans","2015-08-19T01:15:01.287Z",55,1540,"Seventh Ward","Private room","N Prieur St",4,"http://airbnb.com/rooms/548223","http://airbnb.com/users/show/226422"
"air4392654",-90.072394538259,29.951699939213,"New Orleans","2015-08-19T01:15:01.287Z",79,2212,"Central Business District","Entire home/apt","Carondelet Street",22,"http://airbnb.com/rooms/4392654","http://airbnb.com/users/show/4962900"
"air4412421",-90.070477512031,29.951957774598,"New Orleans","2015-08-19T01:15:01.287Z",79,2212,"Central Business District","Entire home/apt","Carondelet Street",22,"http://airbnb.com/rooms/4412421","http://airbnb.com/users/show/4962900"
"air446478",-90.066368930826,29.962217844139,"New Orleans","2015-08-19T01:15:01.287Z",232,6496,"Treme","Entire home/apt","N Rampart St",1,"http://airbnb.com/rooms/446478","http://airbnb.com/users/show/2216025"
"air76674",-90.035885285036,29.96189559599,"New Orleans","2015-08-19T01:15:01.287Z",89,2492,"MarignyBywater","Private room","France Street",2,"http://airbnb.com/rooms/76674","http://airbnb.com/users/show/409545"
"air3885093",-90.057372725983,29.976021031392,"New Orleans","2015-08-19T01:15:01.287Z",39,1092,"","Private room","North Prieur Street",1,"http://airbnb.com/rooms/3885093","http://airbnb.com/users/show/20092476"
"air4290479",-90.117312360318,30.002127634662,"New Orleans","2015-08-19T01:15:01.287Z",500,14000,"West End","Entire home/apt","14th Street",1,"http://airbnb.com/rooms/4290479","http://airbnb.com/users/show/1574576"
"air2933471",-90.100988761085,29.918602800806,"New Orleans","2015-08-19T01:15:01.287Z",1000,28000,"East and West Riverside","Entire home/apt","General Pershing Street",1,"http://airbnb.com/rooms/2933471","http://airbnb.com/users/show/6896019"
"air2026113",-90.077617535195,29.937998350088,"New Orleans","2015-08-19T01:15:01.287Z",125,1200,"Central City","Private room","Martin Luther King Junior Boulevard",1,"http://airbnb.com/rooms/2026113","http://airbnb.com/users/show/2245978"
"air4066947",-90.049990260609,29.950255709799,"New Orleans","2015-08-19T01:15:01.287Z",98,1800,"Algiers","Private room","Evelina Street",2,"http://airbnb.com/rooms/4066947","http://airbnb.com/users/show/21091742"
"air1718222",-90.074270311545,29.924902507769,"New Orleans","2015-08-19T01:15:01.287Z",300,2800,"","Entire home/apt","St Thomas St",3,"http://airbnb.com/rooms/1718222","http://airbnb.com/users/show/4844670"
"air2926851",-90.102014441438,30.003396135158,"New Orleans","2015-08-19T01:15:01.287Z",99,2772,"Lakeview","Private room","French Street",1,"http://airbnb.com/rooms/2926851","http://airbnb.com/users/show/6522124"
"air2830606",-90.076166329508,29.982354926737,"New Orleans","2015-08-11T16:30:25.494Z",130,1500,"Fairgrounds","Entire home/apt","Onzaga",1,"http://airbnb.com/rooms/2830606","http://airbnb.com/users/show/14480571"
"air887104",-90.108403676203,29.978537513666,"New Orleans","2015-08-19T01:15:01.287Z",81,2268,"Mid City","Private room","Cleveland Avenue",1,"http://airbnb.com/rooms/887104","http://airbnb.com/users/show/4396508"
"air873676",-90.099579220278,29.922804737306,"New Orleans","2015-08-19T01:15:01.287Z",475,8000,"Touro","Entire home/apt","Coliseum Street",1,"http://airbnb.com/rooms/873676","http://airbnb.com/users/show/4612002"
"air4483139",-90.09663139259,29.966392432238,"New Orleans","2015-08-19T01:15:01.287Z",125,2250,"Mid City","Private room","Banks Street",3,"http://airbnb.com/rooms/4483139","http://airbnb.com/users/show/22681985"
"air4403911",-90.076458957054,29.973563705175,"New Orleans","2015-08-19T01:15:01.287Z",45,900,"Treme","Private room","Barracks Street",1,"http://airbnb.com/rooms/4403911","http://airbnb.com/users/show/22860481"
"air726509",-90.05937060601,29.963895428046,"New Orleans","2015-08-19T01:15:01.287Z",79,2212,"MarignyBywater","Private room","Pauger St",1,"http://airbnb.com/rooms/726509","http://airbnb.com/users/show/2292761"
"air892623",-90.076503602838,29.977645222994,"New Orleans","2015-08-19T01:15:01.287Z",75,2100,"","Entire home/apt","North Broad Street",5,"http://airbnb.com/rooms/892623","http://airbnb.com/users/show/2103275"
"air4112595",-90.080778369584,29.922433089504,"New Orleans","2015-08-11T16:30:25.494Z",125,3500,"","Entire home/apt","St Thomas Street",3,"http://airbnb.com/rooms/4112595",""
"air343091",-90.088514160727,29.924422606287,"New Orleans","2015-08-19T01:15:01.287Z",150,4200,"Touro","Entire home/apt","Toledano St",1,"http://airbnb.com/rooms/343091","http://airbnb.com/users/show/952449"
"air873436",-90.094184789279,29.923278203284,"New Orleans","2015-08-19T01:15:01.287Z",400,11200,"Touro","Entire home/apt","Constance Street",1,"http://airbnb.com/rooms/873436","http://airbnb.com/users/show/4609903"
"air79542",-90.112010611635,29.944806292701,"New Orleans","2015-08-19T01:15:01.287Z",100,2800,"Fontainebleau","Private room","S Galvez St",1,"http://airbnb.com/rooms/79542","http://airbnb.com/users/show/428397"
"air2599192",-90.107527057143,29.930693976408,"New Orleans","2015-08-19T01:15:01.287Z",80,2240,"Uptown","Private room","Danneel St",1,"http://airbnb.com/rooms/2599192","http://airbnb.com/users/show/13309817"
"air2644042",-90.091156811162,29.932526043422,"New Orleans","2015-08-19T01:15:01.287Z",95,2660,"Central City","Private room","7th Street",2,"http://airbnb.com/rooms/2644042","http://airbnb.com/users/show/1948606"
"air82930",-90.027108672963,29.921669369133,"New Orleans","2015-08-11T16:30:25.494Z",75,1250,"Algiers","Entire home/apt","Behrman Hwy",1,"http://airbnb.com/rooms/82930","http://airbnb.com/users/show/451478"
"air2844809",-90.092024999128,29.976191040013,"New Orleans","2015-08-19T01:15:01.287Z",200,5600,"","Entire home/apt","Orleans Avenue",1,"http://airbnb.com/rooms/2844809","http://airbnb.com/users/show/14541501"
"air3725638",-90.098534951187,29.922456354299,"New Orleans","2015-08-19T01:15:01.287Z",125,3500,"Touro","Private room","Marengo Street",1,"http://airbnb.com/rooms/3725638","http://airbnb.com/users/show/4612492"
"air4519033",-90.09692543797,29.967641997946,"New Orleans","2015-08-19T01:15:01.287Z",149,2750,"Mid City","Private room","Banks Street",3,"http://airbnb.com/rooms/4519033","http://airbnb.com/users/show/22681985"
"air4233628",-90.081954391231,29.972425032589,"New Orleans","2015-08-19T01:15:01.287Z",100,2800,"","Entire home/apt","N White St",1,"http://airbnb.com/rooms/4233628","http://airbnb.com/users/show/21969143"
"air133907",-90.035318881901,29.964417451828,"New Orleans","2015-08-13T19:34:50.944Z",500,14000,"MarignyBywater","Entire home/apt","Alvar St",1,"http://airbnb.com/rooms/133907","http://airbnb.com/users/show/657323"
"air1801638",-90.063644410666,30.023533651493,"New Orleans","2015-08-13T19:34:50.944Z",45,1260,"St Anthony","Private room","Curie Street",1,"http://airbnb.com/rooms/1801638","http://airbnb.com/users/show/6292437"
"air4476231",-90.105595112057,30.001790722907,"New Orleans","2015-08-11T16:30:25.494Z",99,2772,"Lakeview","Private room","French Street",1,"http://airbnb.com/rooms/4476231","http://airbnb.com/users/show/23224355"
"air2513751",-90.073527392959,29.953276851452,"New Orleans","2015-08-11T16:30:25.494Z",150,4200,"","Private room","Baronne St",3,"http://airbnb.com/rooms/2513751",""
"air1635208",-90.075552920579,30.003132258166,"New Orleans","2015-08-20T01:15:01.575Z",30,840,"Filmore","Private room","Sybil Street",2,"http://airbnb.com/rooms/1635208","http://airbnb.com/users/show/445491"
"air3688501",-90.124295870276,29.917009751512,"New Orleans","2015-08-20T01:15:01.575Z",145,3200,"East and West Riverside","Entire home/apt","Tchoupitoulas Street",1,"http://airbnb.com/rooms/3688501","http://airbnb.com/users/show/6847227"
"air3791117",-90.130910376305,29.947397622254,"Slidell","2015-08-11T16:30:25.494Z",1095,30660,"Riverbend","Entire home/apt","Elks Road",1,"http://airbnb.com/rooms/3791117","http://airbnb.com/users/show/19461396"
"air2526718",-90.105677811116,29.970177359145,"New Orleans","2015-08-11T16:30:25.494Z",112,3136,"Mid City","Private room","Ulloa Street",3,"http://airbnb.com/rooms/2526718",""
"air876670",-90.07167108969,29.972013343814,"New Orleans","2015-08-11T16:30:25.494Z",250,7000,"Treme","Private room","Esplanade Avenue",3,"http://airbnb.com/rooms/876670",""
"air4412436",-90.072351661289,29.952071149814,"New Orleans","2015-08-11T16:30:25.494Z",79,2212,"","Entire home/apt","Carondelet Street",3,"http://airbnb.com/rooms/4412436",""
"air853196",-90.058411556652,29.959876460946,"New Orleans","2015-08-20T01:15:01.575Z",500,14000,"","Entire home/apt","Decatur Street",1,"http://airbnb.com/rooms/853196","http://airbnb.com/users/show/3756349"
"air3570167",-90.032208463797,29.973695841499,"New Orleans","2015-08-20T01:15:01.575Z",55,1200,"","Private room","Bartholomew St",1,"http://airbnb.com/rooms/3570167","http://airbnb.com/users/show/17944417"
"air3959953",-90.087358843934,29.920531160304,"New Orleans","2015-08-11T16:30:25.494Z",157,4396,"","Entire home/apt","Toledano Street",3,"http://airbnb.com/rooms/3959953",""
"air2189630",-90.102101586897,29.923027019044,"New Orleans","2015-08-20T01:15:01.575Z",150,4200,"Uptown","Private room","Jena Street",1,"http://airbnb.com/rooms/2189630","http://airbnb.com/users/show/11167126"
"air885246",-90.072369106967,29.944369969795,"New Orleans","2015-08-20T01:15:01.575Z",350,9800,"","Entire home/apt","Carondelet Street",1,"http://airbnb.com/rooms/885246","http://airbnb.com/users/show/4690952"
"air2757274",-89.906315065014,29.92045363292,"Violet","2015-08-11T16:30:25.494Z",75,2100,"","Private room","Francis Avenue",3,"http://airbnb.com/rooms/2757274",""
"air2448110",-90.104015967543,29.970620795304,"New Orleans","2015-08-11T16:30:25.494Z",55,1540,"Mid City","Shared room","Ulloa Street",3,"http://airbnb.com/rooms/2448110",""
"air4416236",-90.070129443785,29.95188206028,"New Orleans","2015-08-11T16:30:25.494Z",79,2212,"Central Business District","Entire home/apt","Carondelet Street",22,"http://airbnb.com/rooms/4416236","http://airbnb.com/users/show/4962900"
"air3609850",-90.052811240305,29.966379840735,"New Orleans","2015-08-11T16:30:25.494Z",60,1680,"","Private room","Dauphine St",3,"http://airbnb.com/rooms/3609850",""
"air2351649",-90.045086624877,29.951904642741,"New Orleans","2015-08-20T01:15:01.575Z",100,3200,"Algiers","Private room","Pacific Avenue",1,"http://airbnb.com/rooms/2351649","http://airbnb.com/users/show/12008843"
"air4416270",-90.071022905832,29.950644184853,"New Orleans","2015-08-20T01:15:01.575Z",79,2212,"","Entire home/apt","Carondelet Street",22,"http://airbnb.com/rooms/4416270","http://airbnb.com/users/show/4962900"
"air2742930",-90.130503194621,29.932388219641,"New Orleans","2015-08-11T16:30:25.494Z",175,3000,"Uptown","Entire home/apt","Pine Street",3,"http://airbnb.com/rooms/2742930",""
"air1311649",-90.128874307864,29.953544480789,"New Orleans","2015-08-20T01:15:01.575Z",150,4200,"Riverbend","Private room","Green Street",1,"http://airbnb.com/rooms/1311649","http://airbnb.com/users/show/2863972"
"air907002",-90.061286737763,29.966871351216,"New Orleans","2015-08-20T01:15:01.575Z",150,4200,"Marigny","Private room","Kerlerec Street",1,"http://airbnb.com/rooms/907002","http://airbnb.com/users/show/4856342"
"air1914375",-90.093835446853,29.978522321755,"New Orleans","2015-08-20T01:15:01.575Z",150,4200,"City Park","Private room","Ida Street",1,"http://airbnb.com/rooms/1914375","http://airbnb.com/users/show/9929662"
"air3686820",-90.124204987009,29.923023051876,"New Orleans","2015-08-20T01:15:01.575Z",250,7000,"","Entire home/apt","Henry Clay Ave",1,"http://airbnb.com/rooms/3686820","http://airbnb.com/users/show/18760642"
"air2853455",-90.051860406876,29.964045743975,"New Orleans","2015-08-11T16:30:25.494Z",75,2100,"","Private room","Spain St",3,"http://airbnb.com/rooms/2853455",""
"air2254923",-90.043481680533,29.962718386611,"New Orleans","2015-08-11T16:30:25.494Z",135,3780,"","Shared room","Louisa Street",3,"http://airbnb.com/rooms/2254923",""
"air478381",-90.097263924462,29.926217729577,"New Orleans","2015-08-20T01:15:01.575Z",65,1820,"Milan","Entire home/apt","St Charles Ave",1,"http://airbnb.com/rooms/478381","http://airbnb.com/users/show/2369573"
"air3740993",-90.032425362204,29.949829548767,"New Orleans","2015-08-20T01:15:01.575Z",79,2212,"Algiers","Private room","Hebert Drive",1,"http://airbnb.com/rooms/3740993","http://airbnb.com/users/show/19128034"
"air3458012",-90.001404639862,29.968001546032,"New Orleans","2015-08-11T16:30:25.494Z",100,2000,"","Private room","Angela Street",1,"http://airbnb.com/rooms/3458012","http://airbnb.com/users/show/17426918"
"air896487",-90.143590631849,29.979474570881,"Metairie","2015-08-20T01:15:01.575Z",2100,58800,"Metarie","Entire home/apt","Bath Street",1,"http://airbnb.com/rooms/896487","http://airbnb.com/users/show/4780379"
